osm_id,code,fclass,name,point_x,point_y,lon,lat
5280855438,2402,motel,Lake Norman Motel,-80.9906413000,35.5700623000,-80.99064,35.57006
357774028,2082,school,Green Park School,-81.3464754000,35.7284655000,-81.34648,35.72847
357776277,2082,school,Kenworth School,-81.3306414000,35.7287434000,-81.33064,35.72874
357783563,2082,school,Ridgeview School,-81.3415329000,35.7234970000,-81.34153,35.7235
357787492,2082,school,Discovery High School,-81.2220264000,35.6804107000,-81.22203,35.68041
1041612626,2501,supermarket,,-81.1153243000,35.6058791000,-81.11532,35.60588
1041695556,2501,supermarket,Food Lion,-81.0646345000,35.5568809000,-81.06463,35.55688
2500074471,2303,cafe,Copperbean,-81.3369584000,35.7532448000,-81.33696,35.75324
2500078149,2501,supermarket,Lowes Foods,-81.3274875000,35.7720668000,-81.32749,35.77207
4593461523,2082,school,Newton-Conover Health and Science High School,-81.2228031000,35.6680627000,-81.2228,35.66806
5286410742,2501,supermarket,Lowes Foods,-81.3055460000,35.7673765000,-81.30555,35.76738
5315598037,2501,supermarket,Walmart Neighborhood Market,-81.2307000000,35.6807000000,-81.2307,35.6807
5315598279,2501,supermarket,Walmart Neighborhood Market,-81.2894480000,35.7526370000,-81.28945,35.75264
6064039855,2082,school,Eastern Catawba Cooperative Christian ministries,-81.2220291000,35.6464453000,-81.22203,35.64645
