osm_id,code,fclass,name,point_x,point_y,lon,lat
357796468,2082,school,Rockfish Road School,-78.9570771000,34.9715441000,-78.95708,34.97154
357799023,2082,school,Cumberland Mills Elementary School,-78.9686396000,35.0021082000,-78.96864,35.00211
357799066,2082,school,C Wayne Collier Elementary School,-78.9830847000,34.9757193000,-78.98308,34.97572
1746797332,2082,school,John Griffin Middle School,-78.9893730000,35.0002849000,-78.98937,35.00028
1806149050,2501,supermarket,Food Lion,-78.9665490000,34.9840395000,-78.96655,34.98404
2512281953,2501,supermarket,Walmart Supercenter,-78.9651430000,34.9801028000,-78.96514,34.9801
5296633926,2012,community_centre,Stoney Point Recreation Center,-79.0146553000,34.9800429000,-79.01466,34.98004
5296634308,2082,school,Stoney Point Elementary School,-79.0146343000,34.9794246000,-79.01463,34.97942
357779857,2082,school,Murray School,-79.0109556000,35.1387757000,-79.01096,35.13878
1704993864,2501,supermarket,Ft Bragg North Commissary,-78.9736306000,35.1570129000,-78.97363,35.15701
4573038657,2402,motel,Starlite Motel,-78.9856488000,35.1922096000,-78.98565,35.19221
4573038659,2402,motel,Sleep Inn & Suites Near Ft. Bragg,-78.9816898000,35.1777501000,-78.98169,35.17775
4573038660,2402,motel,Country Inn & Suites Fayetteville - Ft. Bragg,-78.9820975000,35.1785394000,-78.9821,35.17854
4573038671,2402,motel,Gateway Inn & Suites,-78.9730841000,35.1657360000,-78.97308,35.16574
4573038672,2402,motel,Super 8 Spring Lake/ Fort Bragg,-78.9732746000,35.1628700000,-78.97327,35.16287
4573038680,2402,motel,Landmark Inn Fort Bragg,-78.9731168000,35.1551800000,-78.97312,35.15518
5285020440,2012,community_centre,Spring Lake Community Center,-78.9830027000,35.1697497000,-78.983,35.16975
5315601776,2501,supermarket,Walmart Supercenter,-78.9657770000,35.1742540000,-78.96578,35.17425
357767959,2082,school,Beaver Dam School,-78.5808442000,34.8946137000,-78.58084,34.89461
357799037,2082,school,District Number 7 Elementary School,-78.7052971000,35.1496090000,-78.7053,35.14961
357799071,2082,school,Stedman Elementary School,-78.6963125000,35.0136894000,-78.69631,35.01369
7600906791,2501,supermarket,Gotta Lil Everything Resale Shop,-78.6963199000,35.0629544000,-78.69632,35.06295
357767400,2082,school,Armstrong School,-78.7914114000,35.0918312000,-78.79141,35.09183
357767472,2082,school,Ashley School,-78.9069706000,35.0384973000,-78.90697,35.0385
357768072,2082,school,Belvedere School,-78.9039991000,35.0711613000,-78.904,35.07116
357770341,2082,school,Champbellton School,-78.8691915000,35.0490531000,-78.86919,35.04905
357771792,2082,school,E E Smith High School,-78.8958591000,35.0843303000,-78.89586,35.08433
357772649,2082,school,TC Berrien Elementary School,-78.8750878000,35.0652004000,-78.87509,35.0652
357772684,2081,university,Fayetteville State University,-78.8924739000,35.0726000000,-78.89247,35.0726
357777837,2082,school,Maxwell School,-78.8391904000,35.0446090000,-78.83919,35.04461
357780447,2082,school,Newbold Training School,-78.8975090000,35.0773659000,-78.89751,35.07737
357785463,2082,school,Seabrook School,-78.7552983000,34.9876661000,-78.7553,34.98767
357787071,2082,school,Sunnyside Elementary School,-78.7967747000,35.0280978000,-78.79677,35.0281
357796289,2082,school,Ed V Baldwin Elementary School,-78.9341939000,34.9790531000,-78.93419,34.97905
357799038,2082,school,Glendale Acres Elementary School,-78.9275269000,35.0348860000,-78.92753,35.03489
357799045,2082,school,Vanstory Hills Elementary School,-78.9275269000,35.0571080000,-78.92753,35.05711
357799048,2082,school,Mary McArthur Elementary School,-78.9408607000,35.0251638000,-78.94086,35.02516
357799049,2082,school,Luther Nick Jeralds Middle School,-78.8787568000,35.0928752000,-78.87876,35.09288
357799053,2082,school,Ramsey Street Elementary School,-78.8831446000,35.0788931000,-78.88314,35.07889
357799055,2082,school,Cumberland Road Elementary School,-78.9114153000,35.0209975000,-78.91142,35.021
357799056,2082,school,Elizabeth Cashwell Elementary School,-78.9150265000,35.0065532000,-78.91503,35.00655
357799062,2082,school,Ferguson Elementary School,-78.8995145000,35.0850739000,-78.89951,35.08507
357799067,2082,school,South View Middle School,-78.9297493000,34.9807199000,-78.92975,34.98072
357799070,2082,school,Hope Mills Junior High School,-78.9391941000,34.9659975000,-78.93919,34.966
357799081,2082,school,Pauline Jones Middle School aka FTCC Adult Continuing Education,-78.8691915000,35.0529420000,-78.86919,35.05294
357799082,2082,school,Walker-Spivey Elementary School,-78.8725250000,35.0390532000,-78.87252,35.03905
357799085,2082,school,Cape Fear High School,-78.7622433000,35.0346098000,-78.76224,35.03461
357810684,2082,school,Grays Creek Elementary School,-78.8676633000,34.8903529000,-78.86766,34.89035
1250142777,2082,school,Alderman Road Elementary School,-78.8603758000,34.8952320000,-78.86038,34.89523
1658262720,2082,school,Gray's Creek High School,-78.9042887000,34.9220441000,-78.90429,34.92204
1658265228,2082,school,Gray's Creek Middle School,-78.9007018000,34.9204123000,-78.9007,34.92041
1744506831,2501,supermarket,Harris Teeter,-78.9229173000,35.0472721000,-78.92292,35.04727
1744508914,2082,school,Gallberry Farms Elementary School,-78.9150049000,34.9202833000,-78.915,34.92028
1744524540,2501,supermarket,Foodlion,-78.8566883000,34.9297352000,-78.85669,34.92974
1756467265,2082,school,Mac Williams Middle School,-78.7661562000,35.0346493000,-78.76616,35.03465
2615651535,2501,supermarket,Boone Trail Thrift Mart,-78.9347451000,35.0164476000,-78.93475,35.01645
3150604169,2303,cafe,Village Coffee House,-78.9257847000,35.0290399000,-78.92578,35.02904
3268371163,2501,supermarket,IGA,-78.8475227000,35.0351754000,-78.84752,35.03518
4573041294,2402,motel,Knights Inn Fayetteville/Fort Bragg,-78.9273260000,35.0743527000,-78.92733,35.07435
4573041295,2402,motel,Quality Inn & Suites Fort Bragg,-78.9274655000,35.0754108000,-78.92747,35.07541
4573041296,2402,motel,WoodSpring Suites Fayetteville West,-78.9372832000,35.0401292000,-78.93728,35.04013
4573041297,2402,motel,Red Roof Inn & Suites Fayetteville - Fort Bragg,-78.9251918000,35.0237537000,-78.92519,35.02375
4573041298,2402,motel,Driftwood Budget Motel,-78.8981737000,35.0057794000,-78.89817,35.00578
4573041299,2402,motel,Bel Aire Budget Motel,-78.8982671000,35.0116776000,-78.89827,35.01168
4573041300,2402,motel,Crown Inn,-78.8980523000,35.0127792000,-78.89805,35.01278
4573041301,2402,motel,Coliseum Inn,-78.8959321000,35.0123431000,-78.89593,35.01234
4573041302,2402,motel,Mt Rose Motel,-78.8968267000,35.0181516000,-78.89683,35.01815
4573041303,2402,motel,Ambassador Inn,-78.8944564000,35.0206121000,-78.89446,35.02061
4573041304,2402,motel,Economy Inn,-78.8662122000,35.0379274000,-78.86621,35.03793
4573041305,2402,motel,Knights Inn Fayetteville,-78.8653529000,35.0415063000,-78.86535,35.04151
4573041307,2402,motel,Travel Inn,-78.8649793000,35.0516074000,-78.86498,35.05161
4573041308,2402,motel,Town and Country Motel,-78.8408760000,35.0623514000,-78.84088,35.06235
4573041309,2402,motel,Value Place Fayetteville Bragg,-78.8899503000,35.0613054000,-78.88995,35.06131
4573041311,2402,motel,Budget Inn,-78.8205889000,35.0705197000,-78.82059,35.07052
4573041312,2402,motel,Scottish Inn Fayetteville,-78.7906770000,35.0864538000,-78.79068,35.08645
4574845530,2402,motel,Super 8 Fayetteville,-78.8284847000,35.0101723000,-78.82848,35.01017
4574845531,2402,motel,Red Roof Inn Fayetteville I-95,-78.8277015000,35.0085598000,-78.8277,35.00856
4574845532,2402,motel,Sleep Inn,-78.8268754000,35.0093243000,-78.82688,35.00932
4574845533,2402,motel,Fairfield Inn Fayetteville I-95,-78.8263121000,35.0091925000,-78.82631,35.00919
4574845534,2402,motel,Econo Lodge,-78.8243863000,35.0074350000,-78.82439,35.00744
4574845535,2402,motel,Rodeway Inn - Hotel Fayetteville,-78.8242575000,35.0085994000,-78.82426,35.0086
4574845538,2402,motel,Motel 6 Fayetteville,-78.8182493000,35.0056652000,-78.81825,35.00567
4574845539,2402,motel,Days Inn Fayetteville-South/I-95 Exit 49,-78.8159423000,35.0067668000,-78.81594,35.00677
4574845540,2402,motel,Deluxe Inn,-78.8154940000,35.0064761000,-78.81549,35.00648
5257413181,2012,community_centre,Smith Recreation Center,-78.8973733000,35.0783226000,-78.89737,35.07832
5259357310,2303,cafe,Broncos EcoGrounds,-78.8939534000,35.0729101000,-78.89395,35.07291
5259429273,2012,community_centre,,-78.9212803000,35.0688530000,-78.92128,35.06885
5315598297,2501,supermarket,Walmart Neighborhood Market,-78.9315426000,34.9822957000,-78.93154,34.9823
5714800235,2501,supermarket,FoodLion,-78.9134381000,35.0035935000,-78.91344,35.00359
7017861685,2110,hospital,Cross Creek Neurology,-78.9338887000,35.0346337000,-78.93389,35.03463
357770277,2082,school,Eastover Central Elementary School,-78.7614109000,35.1223866000,-78.76141,35.12239
357777222,2082,school,Long Hill School,-78.8703029000,35.1484963000,-78.8703,35.1485
357799036,2082,school,Raleigh Road Elementary School,-78.8406695000,35.2175232000,-78.84067,35.21752
357799051,2082,school,Lucile Souders Elementary School,-78.8816971000,35.0996825000,-78.8817,35.09968
357799052,2082,school,C Reid Ross Junior High School,-78.8767772000,35.1014566000,-78.87678,35.10146
357799063,2082,school,Warrenwood Elementary School,-78.9089151000,35.1201630000,-78.90892,35.12016
357799064,2082,school,Westarea Elementary School,-78.9127015000,35.0983057000,-78.9127,35.09831
357799807,2082,school,Rutledge College,-78.8897850000,35.1034558000,-78.88978,35.10346
357799810,2081,university,Methodist University,-78.8763458000,35.1328478000,-78.87635,35.13285
4573041313,2402,motel,Econo Lodge Wade - Fayetteville North,-78.7492922000,35.1231837000,-78.74929,35.12318
4799491049,2501,supermarket,ALDI,-78.8789184000,35.1309836000,-78.87892,35.13098
4799637295,2501,supermarket,Walmart Supercenter,-78.8830636000,35.1236449000,-78.88306,35.12364
4804470303,2303,cafe,Starbucks,-78.8803475000,35.1206284000,-78.88035,35.12063
6056412942,2303,cafe,Duck Donuts,-78.8790554000,35.1304571000,-78.87906,35.13046
357770543,2082,school,Chestnut School,-78.9728063000,35.0446077000,-78.97281,35.04461
357799017,2082,school,William H Owen Elementary School,-78.9539167000,35.0423857000,-78.95392,35.04239
357799019,2082,school,J W Coon Elementary School,-78.9597503000,35.0326636000,-78.95975,35.03266
357799020,2082,school,Brentwood Elementary School,-78.9834571000,35.0380155000,-78.98346,35.03802
357799021,2082,school,Sherwood Park Elementary School,-78.9622504000,35.0182193000,-78.96225,35.01822
357799026,2082,school,Morganton Road Elementary School,-78.9872510000,35.0798849000,-78.98725,35.07988
357799027,2082,school,Ponderosa Elementary School,-78.9872509000,35.0868293000,-78.98725,35.08683
357799028,2082,school,Benjamin J Martin Elementary School,-79.0095681000,35.0930052000,-79.00957,35.09301
357799040,2082,school,Douglas Byrd Senior High School,-78.9483610000,35.0309970000,-78.94836,35.031
357799041,2082,school,Douglas Byrd Middle School,-78.9487549000,35.0333665000,-78.94875,35.03337
357799042,2082,school,Ireland Drive Middle School,-78.9475278000,35.0348859000,-78.94753,35.03489
1744505216,2303,cafe,Starbucks,-78.9623512000,35.0747729000,-78.96235,35.07477
1744505330,2501,supermarket,Foodlion,-78.9519014000,35.0659393000,-78.9519,35.06594
1810261321,2501,supermarket,Food Lion,-78.9476264000,35.0455943000,-78.94763,35.04559
2592666805,2082,school,Berean Baptist Academy,-78.9632538000,35.0567853000,-78.96325,35.05679
2777903875,2501,supermarket,Walmart Supercenter,-79.0535647000,35.0246925000,-79.05356,35.02469
4573038688,2402,motel,Holiday Inn Express Fayetteville - Ft. Bragg,-78.9622010000,35.0776084000,-78.9622,35.07761
4573041290,2402,motel,Affordable Suites Fayetteville,-78.9643720000,35.0792786000,-78.96437,35.07928
4573041292,2402,motel,Wingate by Wyndham Fayetteville/Fort Bragg,-78.9544400000,35.0702020000,-78.95444,35.0702
5257513484,2012,community_centre,E.E Miller Recreation Center,-79.0452231000,35.0549020000,-79.04522,35.0549
5257513485,2012,community_centre,Lake Rim Recreation Center,-79.0759568000,35.0496794000,-79.07596,35.04968
5258867290,2012,community_centre,Cliffdale Recreation Center,-78.9936351000,35.0590611000,-78.99364,35.05906
5315598250,2501,supermarket,Walmart Neighborhood Market,-78.9987650000,35.0403910000,-78.99877,35.04039
5813898640,2501,supermarket,Sprouts Farmers Market,-78.9697355000,35.0576433000,-78.96974,35.05764
7256286643,2501,supermarket,Food Lion,-78.9709941000,35.0530192000,-78.97099,35.05302
